"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","prob","stratum","psu","netuse","netusoft","netustm","nwspol","nwsppol","nwsptot","pplfair","pplhlp","ppltrst","rdpol","rdtot","tvpol","tvtot","lrscale","trstlgl","trstplt","prtvtgb","prtvtagb","prtvtbgb","prtvtcgb","prtvtdgb","aesfdrk","atchctr","atcherp","blgetmg","brghmwr","brncntr","cntbrthd","ctzcntr","dscrgrp","rlgdngb","rlgdegb","hhmmb","gndr","gndr2","yrbrn","age","agea","agegroup","edlvgb","edlvagb","marstgb","rshpsgb","ipstrgv","ipstrgva","region","regiongb"
"ESS6e02_7",6,"2.7","18.08.2025",185066,"GB",0.5052811,0.3929299,2.2821152,0.89671135,,,,,,,,,,4,5,4,,,3,7,88,4,2,2,,,,,2,,,2,,1,,1,2,2,6666,1,1,6,1956,,56,,,,4,,1,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",185074,"GB",0.5052811,0.4700321,2.2821152,1.0726674,,,,,,,,,,5,7,8,,,0,1,88,5,5,66,,,,,4,,,2,,1,,1,2,6666,6666,2,2,1,1991,,21,,,,6,,2,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",185108,"GB",1.0105622,0.7858598,2.2821152,1.7934227,,,,,,,,,,4,7,5,,,2,6,88,1,0,6,,,,,3,,,2,,1,,1,2,6666,6666,2,1,2,1953,,59,,,,66,,1,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",185124,"GB",1.0105622,0.740356,2.2821152,1.6895778,,,,,,,,,,5,5,5,,,2,7,88,1,0,66,,,,,3,,,2,,1,,1,2,2,6666,2,2,1,1950,,62,,,,66,,1,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",185132,"GB",1.0105622,0.740356,2.2821152,1.6895778,,,,,,,,,,5,8,0,,,2,7,88,4,4,1,,,,,3,,,2,,1,,1,2,1,6666,2,2,1,1941,,71,,,,66,,1,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",185140,"GB",1.5158432,1.926182,2.2821152,4.395769,,,,,,,,,,5,5,7,,,2,4,2,7,3,66,,,,,1,,,2,,1,,1,2,2,6666,3,1,1,1979,,33,,,,6,,2,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",185165,"GB",1.0105622,0.7858598,2.2821152,1.7934227,,,,,,,,,,5,4,4,,,1,7,88,3,3,77,,,,,2,,,2,,1,,1,2,6666,2,2,1,2,1947,,65,,,,66,,3,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",185173,"GB",0.5052811,0.39167157,2.2821152,0.89383966,,,,,,,,,,4,5,5,,,1,6,3,2,2,2,,,,,2,,,2,,1,,1,2,6666,6666,3,2,1,1973,,39,,,,4,,1,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",185199,"GB",1.0105622,0.9400642,2.2821152,2.1453347,,,,,,,,,,5,5,2,,,0,2,5,0,3,66,,,,,4,,,2,,1,,1,2,6666,6666,8,2,1,1982,,31,,,,6,,2,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",185207,"GB",1.0105622,0.9400642,2.2821152,2.1453347,,,,,,,,,,6,2,2,,,1,6,0,5,2,66,,,,,1,,,2,,1,,1,2,6666,6666,2,2,2,1994,,18,,,,6,,1,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",186015,"GB",1.5158432,1.4100963,2.2821152,3.2180023,,,,,,,,,,3,7,3,,,0,6,6,7,0,66,,,,,1,,,1,,2,,1,2,13,6666,4,2,2,1992,,20,,,,6,,1,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",186023,"GB",0.50528103,0.3929299,2.2821152,0.89671135,,,,,,,,,,4,7,4,,,1,2,10,5,3,77,,,,,2,,,2,,1,,1,2,2,6666,1,1,6,1934,,78,,,,5,,2,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",186031,"GB",0.50528103,0.370178,2.2821152,0.8447889,,,,,,,,,,8,8,6,,,0,4,88,4,3,2,,,,,3,,,2,,1,,1,2,1,6666,1,2,6,1930,,82,,,,5,,2,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",186056,"GB",1.0105621,0.740356,2.2821152,1.6895778,,,,,,,,,,8,6,8,,,4,7,5,3,3,2,,,,,3,,,2,,1,,1,2,6666,2,2,2,1,1943,,69,,,,66,,1,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",186064,"GB",0.50528103,0.39167157,2.2821152,0.89383966,,,,,,,,,,5,4,5,,,0,5,88,4,5,66,,,,,2,,,2,,1,,1,2,6666,2,4,2,2,1976,,36,,,,4,,2,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",186114,"GB",1.0105621,0.7858598,2.2821152,1.7934227,,,,,,,,,,5,7,4,,,2,2,88,2,2,2,,,,,3,,,2,,1,,1,1,1,6666,2,1,2,1935,,77,,,,66,,1,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",186155,"GB",1.5158432,1.4100963,2.2821152,3.2180023,,,,,,,,,,6,7,6,,,1,6,88,6,6,77,,,,,2,,,2,,1,,1,2,6666,2,3,2,2,1987,,25,,,,6,,2,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",186163,"GB",1.0105621,1.2841214,2.2821152,2.930513,,,,,,,,,,4,3,3,,,1,3,3,2,2,66,,,,,2,,,2,,1,,1,2,6666,18,2,1,2,1986,,27,,,,6,,2,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",186189,"GB",0.50528103,0.3929299,2.2821152,0.89671135,,,,,,,,,,5,7,5,,,3,6,7,6,6,66,,,,,3,,,2,,1,,1,2,1,6666,1,1,6,1921,,91,,,,5,,3,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",187039,"GB",0.5052811,0.3916716,2.2821152,0.8938397,,,,,,,,,,5,5,3,,,1,2,6,4,4,1,,,,,3,,,2,,1,,1,2,6666,6666,1,2,6,1963,,49,,,,1,,1,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",187047,"GB",1.5158433,1.6281345,2.2821152,3.7155905,,,,,,,,,,6,4,7,,,2,6,88,6,3,7,,,,,2,,,2,,1,,1,2,6666,6666,3,1,2,1973,,40,,,,66,,1,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",187104,"GB",1.0105622,0.7858599,2.2821152,1.7934228,,,,,,,,,,6,7,5,,,2,2,5,4,6,88,,,,,2,,,2,,1,,1,2,2,6666,2,1,2,1931,,81,,,,66,,1,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",187112,"GB",1.0105622,0.7858599,2.2821152,1.7934228,,,,,,,,,,5,5,3,,,2,6,5,6,2,1,,,,,2,,,2,,1,,1,1,6666,6666,2,1,2,1936,,76,,,,66,,1,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",187138,"GB",1.5158433,1.1787899,2.2821152,2.6901343,,,,,,,,,,3,5,6,,,2,7,5,5,5,66,,,,,2,,,2,,1,,1,2,2,6666,2,1,2,1935,,77,,,,66,,2,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",187153,"GB",1.0105622,0.7858599,2.2821152,1.7934228,,,,,,,,,,8,7,7,,,2,4,5,8,6,1,,,,,1,,,2,,1,,1,2,2,6666,2,1,2,1947,,65,,,,66,,1,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",187187,"GB",1.0105622,0.7858599,2.2821152,1.7934228,,,,,,,,,,6,8,6,,,2,6,5,5,6,1,,,,,2,,,2,,1,,1,2,1,6666,2,1,2,1942,,70,,,,66,,1,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",187195,"GB",2.0211244,1.5666864,2.2821152,3.5753589,,,,,,,,,,8,5,8,,,1,6,88,7,2,7,,,,,2,,,2,,1,,1,2,6666,6666,4,2,1,1962,,51,,,,66,,1,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",188060,"GB",0.5052811,0.37017804,2.2821152,0.84478897,,,,,,,,,,7,3,6,,,0,7,88,0,2,3,,,,,2,,,2,,1,,1,2,6666,6666,1,2,6,1956,,56,,,,4,,2,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",188078,"GB",2.0211244,1.8801286,2.2821152,4.29067,,,,,,,,,,5,5,5,,,2,6,88,88,88,66,,,,,2,,,1,,2,,2,8,19,6666,3,2,1,1985,,28,,,,66,,8,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",188086,"GB",1.0105622,0.78334326,2.2821152,1.7876796,,,,,,,,,,8,7,8,,,1,3,5,2,0,3,,,,,3,,,2,,1,,1,1,6666,6666,2,2,1,1966,,47,,,,66,,2,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",188094,"GB",2.0211244,1.8801286,2.2821152,4.29067,,,,,,,,,,5,4,3,,,1,7,88,6,1,88,,,,,3,,,1,,1,,1,2,6666,9999,4,2,1,1984,,28,,,,6,,4,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",188102,"GB",2.0211244,2.568243,2.2821152,5.8610263,,,,,,,,,,5,5,5,,,0,3,88,88,5,66,,,,,2,,,2,,1,,1,2,6666,6666,4,1,1,1997,,15,,,,6,,5,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",188110,"GB",0.5052811,0.5427115,2.2821152,1.2385302,,,,,,,,,,5,7,6,,,2,7,7,5,2,77,,,,,3,,,2,,1,,1,2,1,6666,1,1,6,1967,,45,,,,6,,4,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",188128,"GB",1.0105622,0.9400643,2.2821152,2.145335,,,,,,,,,,4,5,3,,,0,6,88,2,3,66,,,,,3,,,2,,1,,1,2,6666,6666,3,2,2,1989,,23,,,,6,,4,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",188136,"GB",2.0211244,2.170846,2.2821152,4.9541206,,,,,,,,,,3,3,3,,,2,7,7,6,6,2,,,,,2,,,1,,1,,1,2,19,6666,6,1,2,1965,,47,,,,66,,4,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",188144,"GB",1.0105622,0.9400643,2.2821152,2.145335,,,,,,,,,,7,8,4,,,1,6,88,88,3,66,,,,,3,,,2,,1,,1,2,6666,6666,3,2,1,1981,,31,,,,66,,2,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",188151,"GB",1.5158433,1.9261823,2.2821152,4.39577,,,,,,,,,,5,5,3,,,0,2,88,1,2,66,,,,,2,,,1,,2,,2,1,19,6666,3,1,1,1986,,26,,,,6,,8,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",188169,"GB",1.0105622,0.78585994,2.2821152,1.7934229,,,,,,,,,,5,5,5,,,2,7,5,8,2,66,,,,,1,,,2,,1,,1,2,6666,1,2,1,2,1954,,58,,,,1,,1,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",188177,"GB",1.0105622,1.2841215,2.2821152,2.9305131,,,,,,,,,,7,5,3,,,3,7,10,6,0,66,,,,,2,,,2,,1,,1,2,6666,6666,4,1,2,1978,,34,,,,4,,4,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",188185,"GB",2.5264056,3.2103038,2.2821152,7.326283,,,,,,,,,,5,5,5,,,66,0,88,5,88,66,,,,,1,,,1,,2,,2,2,6666,6666,1,1,6,1992,,20,,,,6,,3,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",189019,"GB",1.0105622,0.7858599,2.2821152,1.7934228,,,,,,,,,,5,3,5,,,1,5,7,4,0,7,,,,,3,,,2,,1,,1,2,2,6666,2,1,2,1934,,78,,,,66,,3,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",189027,"GB",0.5052811,0.39292994,2.2821152,0.8967114,,,,,,,,,,5,7,4,,,3,6,6,5,3,2,,,,,3,,,2,,1,,1,2,6666,6666,2,1,2,1950,,62,,,,66,,2,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",189035,"GB",2.0211244,1.4807122,2.2821152,3.3791559,,,,,,,,,,3,4,2,,,88,3,5,2,3,2,,,,,3,,,2,,2,,1,1,20,6666,2,2,2,1949,,63,,,,4,,5,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",189043,"GB",1.0105622,0.7833432,2.2821152,1.7876794,,,,,,,,,,0,0,1,,,1,4,8,8,4,66,,,,,2,,,1,,2,,1,1,6666,2,5,2,2,1974,,38,,,,6,,1,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",189076,"GB",1.0105622,1.085423,2.2821152,2.4770603,,,,,,,,,,8,8,8,,,2,4,9,7,2,1,,,,,2,,,2,,1,,1,2,1,6666,4,1,2,1961,,51,,,,66,,1,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",189084,"GB",0.5052811,0.5427115,2.2821152,1.2385302,,,,,,,,,,7,6,5,,,0,4,3,3,7,66,,,,,1,,,2,,1,,1,2,2,6666,1,1,6,1973,,39,,,,6,,1,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",189092,"GB",0.5052811,0.37017804,2.2821152,0.84478897,,,,,,,,,,5,8,6,,,4,7,8,3,0,3,,,,,3,,,2,,1,,1,2,6666,5,1,2,6,1930,,82,,,,5,,3,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",189100,"GB",1.0105622,0.7858599,2.2821152,1.7934228,,,,,,,,,,7,3,5,,,2,5,3,1,1,2,,,,,3,,,2,,1,,1,2,2,6666,2,1,2,1938,,74,,,,66,,1,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",189183,"GB",1.5158433,1.1105341,2.2821152,2.5343666,,,,,,,,,,4,3,3,,,1,5,2,88,1,66,,,,,3,,,2,,1,,1,1,6666,6666,3,2,1,1956,,56,,,,5,,2,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",189209,"GB",0.5052811,0.39292994,2.2821152,0.8967114,,,,,,,,,,6,8,7,,,4,7,8,4,2,66,,,,,2,,,2,,1,,1,2,6666,2,2,1,1,1925,,88,,,,5,,1,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",190033,"GB",1.5158433,1.9261822,2.2821152,4.3957696,,,,,,,,,,8,5,4,,,1,4,5,8,6,66,,,,,4,,,2,,1,,1,2,6666,6666,3,1,2,1997,,15,,,,6,,2,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",190074,"GB",1.0105622,1.085423,2.2821152,2.4770603,,,,,,,,,,8,4,5,,,1,3,88,10,8,2,,,,,2,,,1,,2,,1,2,19,6666,4,1,2,1974,,38,,,,66,,2,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",190082,"GB",2.5264056,2.3501606,2.2821152,5.363337,,,,,,,,,,8,5,5,,,1,4,5,5,5,66,,,,,2,,,8,,1,,1,2,19,6666,8,2,1,1996,,16,,,,6,,1,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",190090,"GB",0.5052811,0.5427115,2.2821152,1.2385302,,,,,,,,,,5,7,7,,,1,4,5,10,10,3,,,,,1,,,1,,1,,1,2,2,6666,1,1,6,1962,,50,,,,6,,1,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",190108,"GB",0.5052811,0.6420607,2.2821152,1.4652565,,,,,,,,,,2,6,3,,,1,2,4,5,1,66,,,,,2,,,2,,2,,1,2,20,6666,1,1,6,1985,,27,,,,6,,5,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",190116,"GB",0.5052811,0.39292994,2.2821152,0.8967114,,,,,,,,,,1,1,1,,,0,7,88,5,1,66,,,,,3,,,2,,2,,1,2,20,6666,1,1,6,1943,,69,,,,6,,2,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",190124,"GB",1.0105622,1.085423,2.2821152,2.4770603,,,,,,,,,,5,4,5,,,2,4,5,5,2,66,,,,,2,,,1,,1,,1,2,19,6666,5,1,2,1976,,36,,,,66,,2,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",190157,"GB",2.0211244,2.5682428,2.2821152,5.861026,,,,,,,,,,8,9,6,,,3,5,8,8,8,66,,,,,1,,,2,,1,,1,2,19,6666,4,1,2,1997,,15,,,,6,,1,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",190165,"GB",2.0211244,1.8801285,2.2821152,4.29067,,,,,,,,,,5,6,4,,,2,4,5,4,4,2,,,,,3,,,1,,1,,1,2,19,6666,6,2,2,1990,,22,,,,6,,1,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",190173,"GB",0.5052811,0.3916716,2.2821152,0.8938397,,,,,,,,,,10,1,1,,,2,6,9,1,1,66,,,,,3,,,8,,1,,1,8,6666,7777,1,2,6,1963,,49,,,,6,,2,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",190181,"GB",0.5052811,0.3916716,2.2821152,0.8938397,,,,,,,,,,8,6,5,,,2,4,4,0,1,2,,,,,4,,,1,,1,,1,1,15,6666,1,2,6,1961,,51,,,,4,,1,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",190199,"GB",3.0316865,3.2562687,2.2821152,7.4311805,,,,,,,,,,5,5,5,,,0,4,2,8,6,2,,,,,3,,,1,,2,,1,2,6666,6666,9,1,1,1967,,45,,,,66,,4,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",190207,"GB",2.0211244,2.170846,2.2821152,4.9541206,,,,,,,,,,5,7,7,,,1,3,5,6,6,66,,,,,2,,,2,,2,,1,2,19,6666,4,1,1,1958,,54,,,,66,,2,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",191049,"GB",0.5052811,0.47003213,2.2821152,1.0726675,,,,,,,,,,5,7,4,,,0,6,88,4,2,66,,,,,2,,,2,,1,,1,2,1,6666,3,2,1,1979,,33,,,,6,,1,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",191064,"GB",2.5264053,2.3501606,2.2821152,5.363337,,,,,,,,,,5,5,5,,,1,7,88,88,88,2,,,,,2,,,1,,1,,1,2,19,6666,5,2,1,1991,,21,,,,6,,2,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",191080,"GB",0.5052811,0.47003213,2.2821152,1.0726675,,,,,,,,,,4,5,5,,,1,1,88,3,88,66,,,,,2,,,2,,1,,1,2,6666,6666,2,2,1,1989,,23,,,,6,,2,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",191114,"GB",2.0211244,2.1708457,2.2821152,4.95412,,,,,,,,,,4,7,0,,,1,6,5,3,2,66,,,,,1,,,2,,1,,1,2,1,6666,3,1,2,1959,,53,,,,66,,1,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",191122,"GB",1.0105622,0.78334314,2.2821152,1.7876793,,,,,,,,,,5,6,5,,,1,3,5,5,3,2,,,,,1,,,2,,1,,1,2,6666,6666,3,2,1,1958,,54,,,,6,,1,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",191148,"GB",2.5264053,2.3501606,2.2821152,5.363337,,,,,,,,,,6,7,5,,,66,0,88,6,5,66,,,,,2,,,1,,1,,1,2,19,6666,5,2,1,1985,,28,,,,1,,2,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",191163,"GB",1.0105622,0.78334314,2.2821152,1.7876793,,,,,,,,,,5,6,5,,,1,2,5,7,6,2,,,,,2,,,1,,1,,1,2,19,6666,4,2,1,1976,,36,,,,66,,2,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",191189,"GB",0.5052811,0.54271144,2.2821152,1.23853,,,,,,,,,,5,5,5,,,1,4,2,6,5,1,,,,,2,,,1,,1,,1,2,11,6666,1,1,6,1972,,40,,,,6,,2,,"UKG",
"ESS6e02_7",6,"2.7","18.08.2025",192021,"GB",1.0105621,1.3703443,2.2821152,3.1272836,,,,,,,,,,8,6,7,,,1,3,4,8,4,2,,,,,1,,,2,,1,,1,2,13,6666,4,1,2,1968,,44,,,,66,,2,,"UKH",
"ESS6e02_7",6,"2.7","18.08.2025",192039,"GB",1.0105621,0.9889692,2.2821152,2.2569418,,,,,,,,,,5,3,6,,,2,7,5,3,0,1,,,,,3,,,2,,2,,1,2,1,6666,3,2,1,1968,,44,,,,66,,2,,"UKH",
"ESS6e02_7",6,"2.7","18.08.2025",192047,"GB",1.0105621,0.93469805,2.2821152,2.1330886,,,,,,,,,,5,7,5,,,2,7,5,8,6,66,,,,,3,,,2,,1,,1,2,6666,6666,2,2,1,1945,,67,,,,66,,2,,"UKH",
"ESS6e02_7",6,"2.7","18.08.2025",192062,"GB",1.0105621,1.3703443,2.2821152,3.1272836,,,,,,,,,,8,9,7,,,2,3,6,5,4,1,,,,,2,,,2,,1,,1,2,6666,6666,4,1,2,1975,,37,,,,6,,2,,"UKH",
"ESS6e02_7",6,"2.7","18.08.2025",192070,"GB",1.5158432,1.402047,2.2821152,3.199633,,,,,,,,,,9,5,4,,,2,4,7,6,5,1,,,,,1,,,2,,1,,1,2,1,6666,3,2,1,1957,,55,,,,66,,1,,"UKH",
"ESS6e02_7",6,"2.7","18.08.2025",192096,"GB",1.0105621,0.93469805,2.2821152,2.1330886,,,,,,,,,,6,6,8,,,5,7,7,5,6,66,,,,,3,,,2,,1,,1,1,2,6666,2,2,1,1948,,64,,,,4,,2,,"UKH",
"ESS6e02_7",6,"2.7","18.08.2025",192112,"GB",2.0211241,2.7406886,2.2821152,6.254567,,,,,,,,,,3,4,1,,,1,7,5,7,5,1,,,,,1,,,2,,1,,1,2,6666,6666,4,1,2,1961,,51,,,,66,,2,,"UKH",
"ESS6e02_7",6,"2.7","18.08.2025",192120,"GB",1.5158432,2.431801,2.2821152,5.54965,,,,,,,,,,6,4,1,,,1,6,5,5,1,66,,,,,1,,,2,,1,,1,2,6666,6666,3,1,2,1990,,22,,,,6,,3,,"UKH",
"ESS6e02_7",6,"2.7","18.08.2025",192161,"GB",1.0105621,0.93469805,2.2821152,2.1330886,,,,,,,,,,8,4,7,,,2,5,7,5,2,66,,,,,1,,,2,,1,,1,2,2,6666,2,2,1,1948,,64,,,,4,,1,,"UKH",
"ESS6e02_7",6,"2.7","18.08.2025",192195,"GB",2.0211241,1.9779384,2.2821152,4.5138836,,,,,,,,,,5,5,0,,,2,6,5,7,1,66,,,,,2,,,2,,1,,1,2,2,6666,4,2,1,1964,,48,,,,66,,3,,"UKH",
"ESS6e02_7",6,"2.7","18.08.2025",192203,"GB",1.0105621,0.9889692,2.2821152,2.2569418,,,,,,,,,,2,3,2,,,1,3,5,4,2,1,,,,,2,,,2,,1,,1,1,2,6666,2,2,1,1961,,51,,,,66,,2,,"UKH",
"ESS6e02_7",6,"2.7","18.08.2025",193029,"GB",0.5052811,0.46734902,2.2821152,1.0665443,,,,,,,,,,5,7,8,,,4,5,8,4,2,1,,,,,1,,,2,,1,,1,2,6666,6666,1,2,6,1937,,75,,,,1,,3,,"UKH",
"ESS6e02_7",6,"2.7","18.08.2025",193037,"GB",0.5052811,0.46734902,2.2821152,1.0665443,,,,,,,,,,9,8,7,,,2,6,9,88,8,66,,,,,1,,,2,,1,,1,2,2,6666,1,2,6,1925,,87,,,,6,,8,,"UKH",
"ESS6e02_7",6,"2.7","18.08.2025",193045,"GB",1.0105622,1.3703444,2.2821152,3.1272838,,,,,,,,,,7,6,7,,,2,3,3,7,5,3,,,,,1,,,2,,2,,1,2,6666,6666,4,1,2,1969,,43,,,,66,,4,,"UKH",
"ESS6e02_7",6,"2.7","18.08.2025",193060,"GB",0.5052811,0.4944846,2.2821152,1.1284709,,,,,,,,,,4,7,7,,,1,4,5,7,3,2,,,,,2,,,2,,1,,1,2,2,6666,3,2,1,1971,,41,,,,66,,4,,"UKH",
"ESS6e02_7",6,"2.7","18.08.2025",193078,"GB",0.5052811,0.49607328,2.2821152,1.1320964,,,,,,,,,,7,5,6,,,2,5,5,5,4,2,,,,,2,,,2,,1,,1,2,2,6666,1,1,6,1937,,75,,,,5,,2,,"UKH",
"ESS6e02_7",6,"2.7","18.08.2025",193094,"GB",1.0105622,0.99214655,2.2821152,2.2641928,,,,,,,,,,7,6,7,,,2,6,7,7,5,1,,,,,1,,,2,,1,,1,2,6666,6666,2,1,2,1946,,66,,,,66,,2,,"UKH",
"ESS6e02_7",6,"2.7","18.08.2025",193110,"GB",1.0105622,0.9889692,2.2821152,2.2569418,,,,,,,,,,7,6,6,,,2,3,6,7,3,1,,,,,2,,,2,,1,,1,2,2,6666,4,2,1,1965,,47,,,,66,,3,,"UKH",
"ESS6e02_7",6,"2.7","18.08.2025",193128,"GB",1.0105622,1.6212008,2.2821152,3.699767,,,,,,,,,,5,7,5,,,0,7,6,5,4,2,,,,,2,,,2,,1,,1,2,6666,6666,4,1,2,1982,,30,,,,6,,2,,"UKH",
"ESS6e02_7",6,"2.7","18.08.2025",193136,"GB",1.0105622,0.9889692,2.2821152,2.2569418,,,,,,,,,,3,4,1,,,0,4,4,4,3,66,,,,,2,,,2,,1,,1,2,6666,6666,5,2,1,1967,,45,,,,3,,3,,"UKH",
"ESS6e02_7",6,"2.7","18.08.2025",193144,"GB",1.0105622,0.93469805,2.2821152,2.1330886,,,,,,,,,,4,6,5,,,1,1,5,7,1,3,,,,,1,,,2,,1,,1,1,6666,6666,2,2,1,1957,,55,,,,66,,3,,"UKH",
"ESS6e02_7",6,"2.7","18.08.2025",193151,"GB",0.5052811,0.46734902,2.2821152,1.0665443,,,,,,,,,,5,5,5,,,2,7,6,7,6,1,,,,,3,,,2,,1,,1,2,4,6666,1,2,6,1938,,74,,,,5,,4,,"UKH",
"ESS6e02_7",6,"2.7","18.08.2025",193201,"GB",0.5052811,0.4944846,2.2821152,1.1284709,,,,,,,,,,7,6,7,,,0,5,3,8,6,2,,,,,2,,,2,,1,,1,2,2,6666,1,2,6,1967,,45,,,,6,,2,,"UKH",
"ESS6e02_7",6,"2.7","18.08.2025",194027,"GB",1.0105622,1.6212009,2.2821152,3.6997674,,,,,,,,,,6,7,7,,,2,2,7,9,6,1,,,,,1,,,2,,1,,1,2,6666,6666,2,1,2,1979,,33,,,,6,,2,,"UKH",
"ESS6e02_7",6,"2.7","18.08.2025",194043,"GB",0.5052811,0.49448463,2.2821152,1.1284709,,,,,,,,,,3,4,3,,,1,2,5,6,4,1,,,,,3,,,2,,2,,1,2,6666,6666,1,2,6,1965,,47,,,,1,,2,,"UKH",
"ESS6e02_7",6,"2.7","18.08.2025",194068,"GB",1.0105622,1.1868293,2.2821152,2.7084813,,,,,,,,,,4,7,6,,,2,6,5,9,4,66,,,,,2,,,1,,2,,2,2,14,6666,2,2,1,1981,,31,,,,66,,2,,"UKH",
"ESS6e02_7",6,"2.7","18.08.2025",194100,"GB",1.5158433,2.0555167,2.2821152,4.690926,,,,,,,,,,6,4,5,,,1,2,8,2,0,7,,,,,2,,,2,,1,,1,1,1,6666,4,1,2,1962,,50,,,,66,,4,,"UKH",
"ESS6e02_7",6,"2.7","18.08.2025",194126,"GB",0.5052811,0.6851722,2.2821152,1.5636419,,,,,,,,,,7,6,5,,,3,7,7,3,3,3,,,,,2,,,2,,1,,1,2,6666,6666,1,1,6,1970,,42,,,,4,,2,,"UKH",
"ESS6e02_7",6,"2.7","18.08.2025",194159,"GB",1.0105622,0.9921466,2.2821152,2.2641928,,,,,,,,,,4,5,4,,,1,3,2,3,2,2,,,,,1,,,2,,1,,1,1,2,6666,2,1,2,1953,,59,,,,66,,2,,"UKH",
"ESS6e02_7",6,"2.7","18.08.2025",194167,"GB",1.0105622,1.6212009,2.2821152,3.6997674,,,,,,,,,,7,7,6,,,1,4,5,5,4,66,,,,,2,,,1,,1,,1,2,6666,6666,3,1,2,1982,,30,,,,6,,1,,"UKH",
"ESS6e02_7",6,"2.7","18.08.2025",194175,"GB",2.0211244,2.3736587,2.2821152,5.4169626,,,,,,,,,,7,5,5,,,0,3,5,5,5,66,,,,,3,,,2,,1,,1,2,6666,6666,6,2,1,1992,,20,,,,6,,2,,"UKH",
